artist,title,cleaned_lyrics,mood
Sachet Tandon,Amarnath Ishwaram,namaami shankaram namaamyaham maheshwaram damad damad namaamyaham shri amarnath ishwaram himaani shiv namaamyaham barfaani shiv shankaram ajar amar goonje yumaa swar nikal pade umaa nath bataane gufaa amar ajar amar goonje yumaa swar nikal pade umaa nath bataane gufaa amar namaami shankaram namaamyaham maheshwaram damad damad namaamyaham shri amarnath ishwaram himaani shiv namaamyaham barfaani shiv shankaram likerahasya gudh amar jaane char sune char chhodte padaav nandi gaaon rahasya gudh amar jaane char sune char chhodte padaav nandi gaaon namaami shankaram namaamyaham maheshwaram damad damad namaamyaham shri amarnath ishwaram himaani shiv namaamyaham barfaani shiv shankaram maathe chanda cham chame chandan suvasit dam dame sooni chandanbadi kahe taaw moh maya wiraagte gan gan ganesh tiyagte sut shiva virat samjho mahagun nikat namaami shankaram namaamyaham maheshwaram damad damad namaamyaham shri amarnath ishwaram himaani shiv namaamyaham barfaani shiv shankaram gufa pehlе padaaw tatw behtе bahaw paanchtarnai sangam sudhar saritayen kehti katha amar namaami shankaram namaamyaham maheshwaram damad damad namaamyaham shri amarnath ishwaram himaani shiv namaamyaham barfaani shiv shankaram hunkaari bhar sun katha kabootaron wayatha teerathon teerth paap shri amarnath ji amar ajar amar goonje yumaa swar nikal pade umaa nath bataane gufaa amar namaami shankaram namaamyaham maheshwaram damad damad namaamyaham shri amarnath ishwaram namaami shankaram himaani shiv namaamyaham namaami shankaram barfaani shiv shankaram namaami shankaram namaamyaham maheshwaram damad damad namaamyaham shri amarnath ishwaram himaani shiv namaamyaham barfaani shiv shankaramembed,
Sachet Tandon,SWAG SE SOLO,pepsi pila pepsi pila dil khush akela jhamela chik chik jhakk jhakk mujhse kehna ronadhona lenadena door chipak life loon complication roz doon explanation khoon free swag bottle kholo kholo kholo olo swag solo olo olo olo pepsi pila pepsi pila zindagi rule nakhre tv zindagi remote pakde likena luvshuv sapne fokat jhagde girlfriend freedom lafde read wwwthenewlyricscom202002swagsesolosongsalmankhanhtmlembed,
Sanam,Ek Pyar Ka Nagma,eka payara nagama ha maja ravana ha zadaga aura kacha bha naha taramara kahana ha eka payara nagama ha kacha pakara khana ha kacha khakara pana ha javana matalaba ta ana aura jana ha da pala javana eka umara charana ha zadaga aura kacha bha naha taramara kahana ha eka payara nagama ha ta dhara ha nadaya ma tara kanara ha ta mara sahara ha ma tara sahara ha akha ma samadara ha ashao pana ha zadaga aura kacha bha naha taramara kahana ha eka payara nagama ha tapha ana ha akara chala jana ha badala ha kacha pala chakara dhala jana ha parachaiya nashana ha zadaga aura kacha bha naha taramara kahana ha eka payara nagama ha maja ravana ha zadaga aura kacha bha naha taramara kahana ha liketaramara kahana ha taramara kahana ha,
Sanam,Gulabi Aankhen,galaba akha tara dakha sharaba dala ha samabhala majhaka mara yara samabhalana mashakala ha galaba akha tara dakha sharaba dala ha dala ma mara khavaba tara tasavara jasa ha davara pa tajhapa phada ma kaya haa ata ha gasasa majha payara pa ma lata dala ma kaya ma dalaraba bara jada tara akha mara katala ha galaba akha tara dakha sharaba dala ha sada chaha damana bacha la hasana ma tara kasama khavaba ma bha bachata phara najanana ma taba magara mala gai tajhasa najara mala daradaejagara sana jara bakhabara likejara hasa dakha tana ma tara basamala ha galaba akha tara dakha sharaba dala ha samabhala majhaka mara yara samabhalana mashakala ha,
Sanam,Likhe Jo Khat Tujhe,lakha khata tajha va tara yada ma hazara raga najara gae savara jaba haa ta phala gae rata ta satara gae lakha khata tajha kai nagama gaja dala ta chataka kala kai ma samajha ta sharamaya kai khashaba bakhara laga zalafa laharai lakha khata tajha va tara yada ma hazara raga najara gae savara jaba haa ta phala gae rata ta satara gae lakha khata tajha faza ragana ada ragana ithalana sharamana aga.dai tanahai tarasa chala jana daga naha kasaka java jada davana lakha khata tajha va tara yada ma hazara raga najara gae savara jaba haa ta phala gae rata ta satara gae lakha khata tajha,
Sanam,"Ek Ladki Ko Dekha, Part 1",ladki laga ladki laga khilta gulab shayar khwab ujali kiran bun hiran chandani raat narmi baat mandir jalta ladki laga ladki laga ladki laga subhon roop sardi dhoop beena taan rangon jaan balkhaye bael lehron khel khushboo thandi hawa ladki laga ladki laga ladki laga nachata mor raesham dor pariyon raag sandal aag saulahn singhar ras fuhaar aahista aahista barhata nasha ladki laga ladki lagayou likeembed,
Sanam,Sanam Mennu,gal sun khul karin ummeedaan ton russ ae sochengi aavaanga pichhe karda aa ton zyada pyar taa tennu te samjhi ha ha sanam mennu sanam mennu kudiye samjhi sanam mennu sanam mennu oo ooo sanam mennu oo ooo nit karda tareefa sareya nu ehdanda tareeka pyar da ton waqt aas rakkhi ton te samjhi sanam mennu sanam mennu kudiye samjhi sanam mennu sanam mennu oo ooo sanam mennu oo ooo sanam mennu oo ooo sanam mennu oo ooo liketeri chale waari eh chaundi gal ter gerari arh jaundi ae teriteri chale waari eh chaundi gal ter gerari arh jaundi ae sun mutyaare akhiyan taare dil je chak nakhre utte jind vaaru tennu rajj vigaadu samjhi ha ha sanam mennu sanam menu kudiye samjhi sanam mennu sanam mennu oo ooo sanam mennu oo ooo sanam mennu oo ooo sanam mennu oo ooo sanam mennu hey hey mah kudiye kudiye samjhi sanam mennu kudiye kudiye samjhi sanam mennu hey mah kudiye kudiye kudiye kudiye sanam mennu,
Sanam,Main Hoon,sasa ma adha ha ma bha ta tayara ha sabasa ba.da jaga ha ta ma bha tayara ha agaza ha ma umamada ha ma hara hara jataga ma ha ma ha va aga kabha bajha ma ha ma ha va rafatara kabha raka ma ha uchai kai cha saka ma ha ma ha jaba taka ma zada ha akha ma saraja ha hamamata ha dhapa ha ma ishara da ta asamana zamana chalana laga rakana laga rashana ghara pa adhara chahara kaya lagaega pahara ma ha ma ha va aga kabha bajha ma ha ma ha va rafatara kabha raka ma ha uchai kai cha saka ma ha ma ha jaba taka ma zada ha likeha ma ha ma ha va aga kabha bajha ma ha ma ha va rafatara kabha raka ma ha uchai kai cha saka ma ha ma ha jaba taka ma zada ha,
Sanam,Aaj Na Jaana,jaana aaidhar aana manle kehna jaana jaana jaldi baat thodha kareeb aa jara jaldi jake joh ruka jaana aaidhar aana manle kehna jaana rukk jara galti baare jaante phir parwaa aagey dikhta rehna beech kehna farak padta jaane jara likeghar jaldi jake joh ruka hoon jaana aaidhar aana manle kehna jaana peh rehnaembed,
Shaan,Tanha Dil,akha ma sapana lae ghara hama chala ta dae jana aba la jaega matata kashaba ae palaka pa asa lae palaka pa jaega yada majala ha anajana ha karava chalana akala ha tanaha dala tanaha saphara dhadha tajha phara kaya nazara tanaha dala tanaha saphara dhadha tajha phara kaya nazara tanaha dala dalakasha nazara dakha jhalamala satara dakha akha ma phara bha tara chahara ha java katana barasata ai katana sagata lai kana ma phara bha gaja tara ha sada vada kae apana haga ashaya vada jana haga kaya tanaha dala tanaha saphara dhadha tajha phara kaya nazara tanaha dala tanaha saphara dhadha tajha phara kaya nazara tanaha dala tanaha dala akha ma sapana lae ghara hama chala ta dae jana aba la jaega matata kashaba ae palaka pa asa lae palaka pa jaega yada majala ha anajana ha karava chalana akala ha tanaha dala tanaha saphara dhadha tajha phara kaya nazara tanaha dala tanaha saphara dhadha tajha phara kaya nazara tanaha dala tanaha dala tanaha dala tanaha dala tanaha dalaembed,
Shaan,Main Hoon Don,duniya dil phir thaamein hoon phir hungaamein zara aa zamane chha jami jispe nigaahein khuli khaatir baahein aaisa dildaar mujhko pehchaan hoon don zindagi baazi lagake maut khelta hoon juaa mujhko gham mujhko parwaah dushman dushman rehta duniya khatarnaak hoon khatarnaak hoon pal chaalak hoon duniya phir jeetne mujhko pehchaan hoon don palkein bichhaye paas bulaaye haseenaye aankhein aankhon jhaanke behkaaye nigaahein bataaye raaz inmein nashilein ajab nasha chha ajab nasha chha dil behka behka huaa mujhko pehchaan hoon donembed,
Shaan,Gum Sum Ho Kyon?,gumsum paas aao ruthe yuun jaao 2 dil khul kaho dil chhupaao gumsum paas aao ruthe yuun jaao jaane baat khafa shaayad anjaane mujhse khata 2 bhool phir chaahe saja mujhko kubool kaho chup raho sataayo gumsum paas aao ruthe yuun jaao hasati mausam muskuraata kaliyaan khilati aalam gungunaata 2 hasati sitaara jhilmilaata dil sheher khusi jagmagaata rona mujhko rulaao gumsum paas aao ruthe yuun jaao dil khul kaho dil chhupaao gumsum paas aao ruthe yuun jaao 2you likeembed,
Shaan,Bhool Ja,ina asao kasa kaya haa hasala kahana ha asana nabhana ha mashakala phara bha ai yara mara sana la mara ilataja bhala haa usa bhala ha qasama tajha masakara kada da ta saja una yada ta bhala va ta naha tara vafao qabala jana kaya sachakara tana da daya apana dala isa bara dala sada karana bavajaha bhala haa usa bhala ha qasama tajha masakara kada da ta saja una yada ta bhala tara jadaga tara ha kasa amanata naha jaba chaha tada da ika imarata naha isa bara dala sada karana bavajaha bhala haa usa bhala ha qasama tajha masakara kada da ta saja una yada ta bhala haa usa bhala ha qasama tajha masakara kada da ta saja una yada ta bhala nana nanana bhala nana nanana masakara kada da ta saja una yada ta bhala,
Shaan,Dastaan - E - Om Shanti Om,sanana sana bha hata ha dala data ha va jana bha khata ha payara karata ha kaya mara bha marata ha ao tama bha aja sana la dasatana ha ika najavana dala ha dala ma eka hasana davana va hasana bha jasaka khabasarata danaya bhara ma mashahara aphasana dana kahana ha jasaka sabha kahata ha oma shata oma najavana araja usaka ha jasataja usa hasana ma usaka mala ishaka raga ba likenajavana araja usaka ha jasataja usa hasana ma usaka mala ishaka raga ba usana jana nadana ha va rata samajha pana ha kaya kasa lae kahana ha dasatana ha hama dalakasha hasana nagaha dala ma kai dasara ha bakhabara isa hama najavana khavaba ajama ta hana bara ha tata khavaba usa dasatana sabha kahata ha oma shata oma sanata ha sana bha hata ha kai jatana hasa utana ha rata ha davana haka hasana khai kaya dhakha hasana ao tama bha aja sana la dasatana ha usa masama hasana jasa chaha va adara harajai saga dala dala laga bavapha hatha aka usana eka dana mata ha pai eka satama phasana ha jasaka sabha kahata ha oma shata oma kaya kai katala samajhata naha jarama va ha chapata naha daga va ha matata naha rahata ha khana hatha para khana usa hasana jaba haa kai vaha pahacha ta lakana usa va bacha saka raya payara usaka para dasatana ha pahachanata ha khana va najavana ha lata ha jadaga katala samajha la usaka pa cha chaka ha mata saya janama karama ha kahana jasa kahata ha oma shata oma kahata ha oma shata oma kahata ha oma shata omaembed,
Shaan,Fanaa For You (Chand Sifarish Club Mix),dil fana dil tabah udne tamanna2 aao na3 fana ulfat dariya qatra dariya qatra katra dariya saaya badan tan chhupa saaya tan saayayou likeembed,
Shaan,Tishnagi,aaraju dhondhati nazar kaisaa junoon bebasi shaamo shehar zindagi tujhase shikaayat itanaa bataa bujhegi tishnagi kami kisise ranjish yu khushi phir jaane khush zindagi jane talaash itanaa bataa bujhegi tishnagi 2 tishnagi 2 manzilon safar khwaahishon lehar bahaa hoon hoon aarzoo kisako dhondati najar kaisaa junun bebasi shamo shehar jindagi khudase ro bebasi itanaa bataa bujhegi tishnagi jindagi tujhase shikaayat itanaa bataa bujhegi tishnagi tishangi 5you likeembed,
Shaan,Kyun,kaya phala khalakhala raga u.da gae kaya phala khalakhala raga u.da gae kaya ina dana khada rahata ha ma kafakafa kafa kafa kaya phala u.dau.da raga khala gae kaya phala u.dau.da raga khala gae kaya ina dana hasha ma ha mara nashanasha nashanasha kaya phala khalakhala raga u.da gae taramara takarara dala rashata ha aina ma dakha ta tara chahara ha dakhata ha jaba majha tama mala jana kasa malaqata ma ha aisavasa ma jhatamata vada kasa chata bahana pa tajha kha daya mara ha ha kata mara ha ha saza phara bha dala kaya haa kaya ina dana khada rahata ha ma kafakafa kafa kafa kaya phala u.dau.da raga khala gae aja mara kala haga tara akha ma va dakhata ha tara akashara ha mara dasata va lakhata ha majha kaya haa likedhaadhaa kahana ha tabha akha ma bha pana ha gala gazarata ha tara gama nashana ha mata gai hara daa mara ha ha kata mara ha ha saza phara bha dala kaya haa kaya ina dana khada rahata ha ma kafakafa kafa kafa kaya phala khalakhala raga u.da gae kaya phala u.dau.da raga khala gae,
Shaan,Bring It To Me (Kaaze Mix),bring bring bring ohoh bring ohoh bring softly feel sting love brings love brings night routine love brings love brings breathe show believe fall give im bring back life im find hard bring bring bring meyou likeembed,
Shaan,Must Be Love,hold heart break im torn feel shattering hold arms numb pain love turn away sheets turning cold empty space hold close hard face feel youre letting youre letting love hurts hell love hurts word unspoken cuts open feel love hurts love love love love lie awake sleep close eyes youre haunting dreams back love breathe turn away sheets turning cold empty space hold close hard face feel youre letting youre letting love hurts hell love hurts word unspoken cuts open feel love hurts love love love love word unspoken cuts open feel love hurts hell love love love love love hurts hell love love love love love love love hurtsembed,
Shaan,Do U Know,hama tamasa mahababata ha hama tamasa mahababata ha oha janamana ha hama tamasa mahababata ha oha janamana isa dala shararata ha oha janamana kasa kaba ha kaya gazaba ha hama kacha bha chala ha mara nafarata bha chahata ha oha janamana ha hama tamasa mahababata ha ara oha janamana la ma aja itana izazata taha da majha itana mahalata taha da metell tara hatha pa ha itana jalada kaya ha ha abha taha sharaata ha darada ma bha taha rahata ha darada ma bha taha rahata ha oha janamana hama tamasa mahababata ha oha janamana likecharataha hamana ha para charaya ha dala pahala bara jhathatha.da jatha tha.da sacha laga mara yara darakasa lae ha kasa lae ha bhala phasala aobajao ma pahala sahara taha pa saja kaya kasa halata ha kaya kasa halata ha ara oha janamana ha hama tamasa mahababata ha oha janamana isa dala shararata ha oha janamana kasa kaba ha kaya gazaba ha hama kacha bha chala haya mara nafarata bha chahata ha oha janamana ha hama tamasa mahababata ha oha janamana knowembed,
Shaan,Saiyaan,heere moti chahoon chahoon sangam saiyaan saiyaan saiyaan chu pyaar araam mar jaoon aaja chanda baahon tujh gum jaoon naam kho jaaon saiyaan saiyaan din khushi jhoome gaayein raatein pal pal doobayein jaate jaate jheet jheet haaron pran pran waaron haaye ni haaron aarti utaaroon naam jure naate saiyaan saiyaan likeban maala prem tan jhar jhar jaaoon ma preet sansar jaaon pyaar tar jaaon saiyaan saiyaan naram naram nasha barta jaaye pyaar ghungatiya deta uthaye bhawla huwa mann hogaya roshan nayi suhagan hogayi jogan prem puja ran mandir sajaye saiyaan saiyaan saiyaan saiyaan heere moti chahoon chahoon sangam jaanu jaane jaanu jaane meraembed,
Shankar Mahadevan,Enna Solla Pogirai,illai illai solla oru kanam podhum illai enra sollaith thaanguvadhenraal innum innum enakkor jenmam vendum enna solla pogirai sandhanath thenralai jannalgal dhandiththal niyaayamaa kaadhalin kelvikku kangalin badhil enna mounamaa mounamaa anbe endhan kaadhal solla nodi onru podhume adhai naanum meyppikkaththaane pudhu aayul vendume illai illai solla oru kanam podhum illai enra sollaith thaanguvadhenraal innum innum enakkor jenmam vendum enna sollap pogirai enna sollap pogirai sandhanath thenralai jannalgal dhandiththal niyaayamaa kaadhalin kelvikku kangalin badhilenna mounamaa mounamaa anbe endhan kaadhal solla nodi onru podhume adhai naanum meyppikkath thaane pudhu aayul vendume illai illai solla oru kanam podhum illai enra sollaith thaanguvadhenraal innum innum enakkor jenmam vendum enna sollap pogirai enna sollap pogirai idhayam oru kannaadi unadhu bimbam vizhundhadhadi idhudhaan sondham idhayam sonnadhadi kannaadi bimbam katta kayir onrum illaiyadi kannaadi oonjal bimbam aadudhadi nee onru solladi penne illai ninru kolladi kanne endhan vaazhkkaiye undhan vizhivilimbil ennaith thuraththaadhe uyir karaiyeraadhe shankar mahadevan liveget tickets low 30you likeillai illai solla oru kanam podhum illai enra sollaith thaanguvadhenraal innum innum enakkor jenmam vendum enna sollap pogirai enna sollap pogirai sandhanath thenralai jannalgal dhandiththal niyaayamaa kaadhalin kelvikku kangalin badhilenna mounamaa mounamaa vidiyal vandha pinnaalum vidiyaadha iravu edhu poovaasam veesum undhan koondhaladi ivvulagam irunda pinnum irulaadha baagam edhu kadhir vandhu paayum undhan kangaladi pala ulaga azhagigal koodi paadham kazhuvalaam vaadi en thalir malare innum thayakkamenna ennaip puriyaadhaa idhu vaazhvaa saavaa enna sollap pogirai enna sollap pogirai enna sollap pogirai enna sollap pogirai niyaayamaa enna sollap pogirai enna sollap pogirai mounamaa mounamaa enna sollap pogiraiembed,
